id,dna
8669,59106788674472170229105325457040366866227809875322933831499189523240170016043
8670,103457049528658475148952663006137505346656671534720357580379971780746702556903
8671,103325217634942998641907529521352147714425042649399402297798529795064523312380
8672,37797339356973799302233625717148806438635215211137392341713832880490576685286
8673,53283047677846319965980996640739093511213046576944323149155993562856527376637
8674,33676767894066181405791434547024802517820609800973462139723258023013826815842
8675,84944447270003701077346155215838256078505520017197726257385930909312587990953
8676,24622998808490137874917197080147952662659714333157886536445000932217578835618
8677,22092486837410683592375359526262123155506369913092166788315941717367354770406
8678,91072439127097839147101297409571138122228239142027460528657890251069073020820
8679,79086407454694871000291008413567168077739961626351642041189583757722393741805
8680,71848875488103028295418056104289686049680472436969052465656957543553065300197
8681,71398847274148848668596012942096358004498552956914849814311079856474729866180
8682,50064831727554973337056726648158253649654057458796898971957827116830876353996
8683,53841884618783172832624854350692105631802140456961174827083117349139470104056
8684,44065528993838254005204267444903023866119144878196319314190981173984514392299
8685,27466695443611973729084268768488866132968916239229036348708479181444349700598
8686,44500869738809152338357729772581121885390736582586509008547545646586819007393
8687,35568737714686043048733546572685159843237383675950003749221268801610724842903
8688,50216363093775143326061711088469409483060122649508683212189986852782646308702
8689,97713345193295648846598959756468018199904973496281849040679544748691986790422
8690,2565107363711321194861839140350019710052769041053093668155147559559094588738
8691,83368602938251417709196195342770999672775010511269793334432922283594548375278
8692,3572945175476067377741739506584794700270874848956633664200332027531702973008
8693,110806255189234695417506126663301868517105462923105250761059723834925460829719
8694,55885437745883756620706286415301240720264771749168681640291908831981919024358
8695,25375213587923920192040800036895689397374902314634397802872120800595656428152
8696,37892115921217928347236858389450342212078458015543003851858893813566064048315
8697,18997005094674720196418498571638745872017177267305351938995099910414928605447
8698,15343337499737233048228281310977769840941763184819580632560657303528877101704
8699,26882384712215110480641318888768790118934875446097535140049868597809258196005
8700,74049563221272099731948173373908341177412889655106877325617802820955958628499
8701,20437880191425180885344003430040874545254164573706337232466704978453615741855
8702,25131488454603821230750420136748004785814932842991196689848843085922772457605
8703,115019876607131490036289627759506217823627617164413326356782007206680379423076
8704,19129204011350166067292045148886501043755398287123645079689715328735766833667
8705,44039935158789729723610991425260233653771437814386869085699795073464440437701
8706,36127721706698905034994306940700723475516876850488476341705683398813583214340
8707,51519348396501729113129456276739376605303094403194514379259183727934532370370
8708,100867966338591579811461673874577429677014907632379648473954775663198300223638
8709,6493273548323492343543455878519679005272884180643470114100775190308542902253
8710,66582388997548060041964867785568218723785604318004058094922197836472383217831
8711,32263415373380567977490583189851803389451617357062676739772171799603831741261
8712,60089049630722618784289440607535199452834221587609635796956619445765117849400
8713,20964125831622959146425648362455323288512745594206644767890981795539751494390
8714,80365839655364282487027471036849217817513585246855298908358859234752134231573
8715,29415896135029336560180589300702116940684622854827202722616103116975302204339
8716,58629991244757036749646455395848072837189317260867099412310494938555330587819
8717,77498804988994784544842832584775482796009863262370488959027884561616652779222
8718,42760917782683367390691751638991283195387674719176797107757131829024573194368
8719,47296255388423675993178291469479183771628747528684900505097098110932142305903
8720,14725048238036523311144844377337600189444937382262417748373182869869097145452
8721,72637086071718654306362744329130500740954648896437244324888696182645677918237
8722,92077400649593386263987132446756018955868029295686640776595954764962176274620
8723,33339488845439939878570816235775172852295901141162926834678486083401134039957
8724,37896904899013317376623655522168981182837121000514865302482564976935601767173
8725,107606461105784814293128571445096904675419189199706875584371728377954438598536
8726,80302553349904183110452701853525081380746470834697144998917862505335134950839
8727,35972801631234508181757722957958579910918040545583520941310265533295708648258
8728,108276475420518949360936520321501154415574268327494172716668406232635809003141
8729,14239178835222899277390000832040430483931307972096633874624051195870379891308
8730,5781875049572447886861703694181486287657890182666084072731140129800387382046
8731,43584697980461482193523646715556668360135365313892629547163320769447948337763
8732,14130512709391360830173736334836038907113902734733631050521275608567927659946
8733,69518344603541192921163025625554650112518289348034828303847707313870097251972
8734,89925956486116654782836486500994215972880466325188651644334692404149625751903
8735,87440563174246352002739727461768747037033297118358589420871596598189764677458
8736,17026647474355805248883959587740700080969061044487517098780696389225930519682
8737,35841002997607057794133457440387029193557736739602689921214967624701711908045
8738,98388143554259180015866258683328746821588255661929460759820259863699411976475
8739,47210975157080466616929013489404296574397108220888327979691656289656048891305
8740,50642796306726417124650387884225385995357406063198615054582029625494120804490
8741,61458413103790120042573540888269341439039223909623522136092267951527181229506
8742,33011439509893161583035822178192323102451252670463607869725251651715538030674
8743,66972007538640152855706779948696198746190627500874768697076503029270719683918
8744,7228982670754640155959743259500269464917695102989473852489251869657152845246
8745,79495385936189836962649290287863693236505772490394232773639442563731120223033
8746,65157718001438767225505204119219664176272184253229076677941782191340084849262
8747,109883373302696003659926497662841599428098573152417794263242843758177938838893
8748,24719721096370542500555488604687810490465636896493693867353483890409509521867
8749,93794025699473828351959775925910697052742731162230401234956255899056542539148
8750,67608353655639136631194644507968634526633523753479913153581979556559276789552
8751,57441609380148139430379732312395730170827428820689820465721584538832037950957
8752,16121421150568438042674849881535093508266980394733074928917363500020313547485
8753,1213794029369784964212358979756520641125428661992740954160545999857323187689
8754,96356686497069239546234532097591904424037660055679774986695464581360236324220
8755,79727418534547467719468492537038744026661746704636448696322916583476138109092
8756,18691622291552543379686680668847840425332301593578175093310321364534382910196
8757,49246877496405234495111390690318537731938902803277487576020652631051905821176
8758,85581593618230522598550310517784616322897960812228304673656707795305178479179
8759,56757290165127168219570480496164118201912294825975588218003656020148235186797
8760,7308805866331774576872834437443950019331917044456208401147245874299001024158
8761,108462366370022949528684275027953870641742863999686160394823072317112811983430
8762,65379190855095387046022871792926827126156868766566257440850150733726232364268
8763,69950518118235249063043641707387483069071196724713227488240896785445297198906
8764,74055658167137521781083187894710562449246634706936265908675281518168591901018
8765,38509809810756057289966959896607893654547630800446905384899983511360128260369
8766,52202470016912208533074729396764809951983045849225618342594023364787512814305
8767,28334465948509202198578822272481701333095269751877926960070659833424263964114
8768,58054095456922068100374749830041742536481430844659463974013685531965987930524
8769,29011887011735754260656572346651905562505803341508880263946126556923766946904
8770,110575439513567152037922732113696318225225471685992986217339626769624295404202
8771,107711989961593772890018594906171837285455226858320828958326947257384714952595
8772,59943502553442957296863533977764317266084166164248792061747145993988199425172
8773,22820829418630454201467575334375533677628739240768101014277663881182360427672
8774,65989927685404503709017920722237035830521687049343097857555793323350500368745
8775,15801702685825895483606867147957257930246256175213033308942574565411229526067
8776,81688084568975290140188801569594095341743577999631111934057565407406562172452
8777,18221631915091052425430753287979655777304828891503020739773948245297454193557
8778,76440576042442376727816904489819891927408112919903787969659106321076071371517
8779,115396125747277563852924171932451371986245073381017329982766709535011128022817
8780,105079017787493474259272241561111458284254923501848764776665827102730851807585
8781,19797819962968378228507622761640354253904259879184321091364626832405399669871
8782,63320940142633102008331825583808342164898600549953531589197217469168293409644
8783,31928216940837622095738164297054062536215909844565679461942090404274950009292
8784,91932532812492849890924138854536059250513092225599325951384172264621854128967
8785,78649777396748494262121857721720909211742817077787796663663346556068597406068
8786,102533010230911140039177090827491776883968483760367543740414688895873592024511
8787,27723001524958970469925653548377522669378948538928081866327565316778979089157
8788,42131777546854878265475885474235861010518404253203255644158233804580851200388
8789,2562639629608508653223692005134822273648308130980083749544138738868066135776
8790,115183966051351330563409150711085588028525330443587637706422549519043886605044
8791,869903058520515506737613110493649314912407710341850968191575590116777451589
8792,58426827873007271777479098965570891664589196837485320390931021925131526030036
8793,27731312410650724066084251237367017451234800208767315507332952010301970875938
8794,79871162941090032646682231587164465171469195546032492597504305768163352026165
8795,81519266023553825799272608169196826946944005218438230973029366852904037855657
8796,12974861592967515764923426774519454386289329335814011498223307347663062314377
8797,48305555268940297442585721310231799562902902702337881841553033303291607617753
8798,59312929894360252461316966960076858068251840915887892745606555231184876218603
8799,30981523393763030745527923772171656107657969728922325590298691613835400263330
8800,1829521641431665297375884943873799681441661306320515266686533942446506837677
8801,45382748666118244288862036397165449574560662340119780055378520983944458322715
8802,65808458284712000481180156419633165660256252044223009297806541259376994442449
8803,84371644832764521003175862383606984186188394166382841079898823058437498130948
8804,107427868158892365574820569479465510402875084387331376995456961339616275213828
8805,85677671497874332739806629914677100591358852173814445791510376935869841442688
8806,110788963772963384875250861582680961833231950982495578419348917314952307315409
8807,45245087122189166694812794220910359918249935136819225701668060544032259467819
8808,1039592927267293809721574848107757265029400905976592604922366397404697819269
8809,62619571102895104016927138850596650952205035379145877731333162850948834744929
8810,15034928586847965298981651671181052676740762690898840295142060662176628011502
8811,79662743191290464019739595073465543685819924772778311143002031529747717887128
8812,82096607833389009384417790185658427674511239046410952457921091582266756649930
8813,16618865762597270645045194959147769764464918223337393064502527374358175333778
8814,103140605742766885610991741196997096036051755032708112214732548680164720255224
8815,21445252894270047211751113048629059033552281507670191476714653338132230337715
8816,111389929331463135885549481000998241837992443597917871513704391686590735623309
8817,64280329951511624386271835041957627919475702842048540336214740265459207442886
8818,14845113202848843909680636873826486420056735385184998121413212998638518947851
8819,33044113052276060461387503995779599725096547098627598255190900392094042700970
8820,55051689132350191722948528249798728472510151262410681510272954177541271831914
8821,54712703372052429091555084506678150588895122999696268401780038789775663532013
8822,26671969418379570872902630062240981462112292402352408458573682666543649982659
8823,23822172774447910603605654965855771602714549712585806123620632525974578182418
8824,27622074541872409428043845188507893567459906479528221967645014772419454279657
8825,39470267261522121552250764046263775280442557331817443868992149173694537902342
8826,76182749670833479675526631344860027870133397163200787269386157305889856093731
8827,59472346297252632069693711951964945116865378438267646057817082078543484713432
8828,99735140386548496932840926607109346997135078935757191460011212099580502555281
8829,93301251363873558741177130149812147297465908504376337773898310551249774162972
8830,98403479217793648999850775047441380815243100209745520084446962137055150581268
8831,43509871943399419397180704757413806296173675302201991159515056820612731912304
8832,85462561887336433713187016062645465840495385455923268748323820063379205792334
8833,23080358166025950791481993386032034823426056569929611815020317488243352614547
8834,8994010144144431637677090349795197550686663116099508345265009603886830404521
8835,79783813580655324010274850826221002130870411735360180283415739653731209240843
8836,89415268915131445431371472721121786205363808176256717190286149742927939038195
8837,102782433620467448477395763162514217069643206107900004749002247244207598260442
8838,41447626804009670173427573448010224332144934862685458587815607811012012956843
8839,99445537615803605601749331200758678560598931271284666065074753037702216423348
8840,56848197366266671060626650065254164025055979922225810088986791303863113711919
8841,27077062415278265806727022595379320054885525543602580042479050513163170065374
8842,99010168309143493410325021963138056578204726379487917507639138431871409419695
8843,96074724007189597960450127166031990914605544987286911696514093044509582877268
8844,67867097274112357770642551549170674536721214137252677970266123027820226502195
8845,6554317670567048622315050134101865556140078242568481086611262132272939750239
8846,84425516987395885252397608428304691164546016927267393121817102388371005397667
8847,51154610900262372907397463733818978531660644219655592645939742037268480274573
8848,96328770972684501021709620254084589742466529671997985802553153542275472034699
8849,17873726827420195395280019431170596007074432107688141277946813351955244135378
8850,68970617495618236427402242807244482777166953797920239096034370033470544715199
8851,69195747832231028300631630655496605815161741808219093445796583875213262796574
8852,39854038637874322256088147251740321047189835151726489352530182896749788541494
8853,65351417258999544601689413801505517676699374580658592728297338073876549815746
8854,49801074688809306240025619644461663171952752037135102772621120615327811325172
8855,47826833702413605270173815848284337417656397080814891010940786516036397434741
8856,86979892861942083437452811532368296045288278349914935961752747746085855752521
8857,55437694695113981251723890849882127742438389985853412306587353911941524614350
8858,111353972567343911651277656510290756943790430854896207435362427741579669248768
8859,76504237644031744903424543041146879469012414738268762483514812886602710181997
8860,80614291541603758573282479566307848100824856460046539942233897763200909634402
8861,355138374938983860581305590282366453729242147367869277310162291602155491449
8862,43205262192333698602300667816675009694947615982137616749583680353858492826562
8863,10818574125482491991405733914308833789520623960117793998557785323783674929772
8864,109302008362305863491752440532418190605968733793796923586243237553359001634329
8865,14567574953141730592556244520957607634561777023324692249398039909758898391092
8866,75239927839486118596346840931604190656560533287768940182878077023349742518527
8867,102743005762736709401697705984310352426389399351554110950204132089007727789731
8868,21514183395917757994265675846663276844005633519155768330985333936151858333249
8869,55638583897407093941069213798451018450728736701419330420085830710777712543589
8870,69821643499387029223878335620790991496661796933532736655291487187561922388171
8871,71312024209695293746575911121994162812125576721283336898934234419650743463581
8872,91579294248064031207752171437861919653623715800403273869842347814314292575397
8873,5465061335356035323882318258113851697237902647290604248689615270114156030487
8874,38102914967475568930736102596535937335308336532127449383420029165665137321096
8875,57742511690437653370989743657778611660027283354199805574082750026098153305679
8876,110436275469841029720583337611927717006155396202136506586779825672880165121438
8877,83468336892684833938840378313518161879969875796021316233727586234251253388292
8878,52603147484421813103954618694281680021216184068031213738056316364764074873383
8879,37473093235104086136514934779328951812062498959275019241856153703094961946744
8880,69626049347785484657431085561536260602770408396613826849210996592106375684172
8881,31295692351177124393564877246649023654873149250028187270937934562121677416032
8882,86269217544140771426800120299518400205140824748012142941741876281935215024942
8883,29542974253964041295798157822918066675241847751121349897799678524692523918904
8884,39376144556590784493086943074143236346445623945222018466748957360036418042335
8885,57202360571638506932516414185480030081528022147874526880185778561936352944941
8886,53058340022280289367927837564410635040980780200525597111320889901490724744450
8887,96014905131204105419359178471394690203497449132471027858492183870126229408795
8888,50630385145009184187794749703469192687827133307230010096314552048923701381674
8889,80391304925258960345452527302764470844524902369591166795050915185122519679709
8890,115761094278678812574473985906224465786455751585699292695771854103435693314839
8891,82408062326355373069647954620350934728822161207152714830297144221661486660327
8892,52219981901476601152352187756100565981441017117116706315786375636171155603428
8893,68979304501112994417543022947504430128970093957320843813525976669841183880274
8894,77600090174862561533130499527280780981303638572804982474200139595648876822960
8895,81655968918157367751536745607923591131330736560120431702280394005175632987523
8896,4552343405423260523745245264396298891689856961169755984177503651912965862957
8897,101086355824424780662962346877084194152580148143845321484141241348335000408742
8898,78976600935916319816244207764750889207537064003136368511455197593488135248907
8899,100467316497250315698020320273817749017037103609926714807395253459053935132348
8900,33405756012330921941490465521848003991473289037268786267989501124099343339424
8901,44212032152815701005018804495652103959092499071455342458616618726386157996330
8902,69157568030960868126352247240491352342852606211033165031340789520148084534687
8903,89765156765636135888595087672948140342300175233196596246753098882443176900239
8904,67562477150379265986471427250329042136425420693852778067728018134317291966228
8905,65920206863149593282240584056480104612978071089215069873867000153236930836583
8906,28810305925493502445067124618673434156780052514779382029691332621099490588525
8907,69958449779090862426913287963268934147485276155258638772213483751581092421787
8908,34542586136637119277747644907712105404938022543820586731617142293283611838031
8909,3222676003625064816337219773079670940035479783839938362170186468178101970608
8910,37503873713180115467321943345389132710664789625797688436924430313227003940030
8911,102336486439684567482350635202828601857697688781443786104432077859937904132020
8912,99085034290544784208878384063639996306141066609750976929283580740607529733912
8913,82972601863866641208344317171939944948781046337185020336217210008836532139507
8914,26935032971223407460445480244092658517415920867333340707118399439839864798146
8915,71546975072435352036995030809574191515880551486137708398198095162428961802067
8916,83316937099488456948633980840757046885726464662438175092593852965737435637534
8917,105354171550926744906183891794656686052326113459643679768821644613121797904542
8918,65841597545439291156372148427149477512875047422757525880067534319444360236709
8919,57859500940821465616520462225572549209833878514145454962003305241677119644642
8920,18574236285261546942522184191912191533893457928793436935175611539921127758252
8921,66887911410087100544269069438961056213391919379918649698700955152582806648335
8922,14819078795922432693274231822082408894051888350975968405780562119259071930939
8923,41381395565189625531974868609528860379853011102843524035846551588875269563338
8924,69770795104955160645937878755689106930094398797719896655240815575152671294334
8925,73321166622093691705970157013852331744576924346702555568206540345103164828557
8926,91069056951450911119305307569262318184338738729163428715953262584876471823962
8927,33175590845904658685919740013367979511431669245208082589859553424351655118661
8928,63684366853823089295381437590671246015386967766750955004316214357463074081503
8929,82644870329814077998794723822826965434463011399027114188763576233867060784107
8930,30190665910932438347957971085324088522522723719486025535685571276346914161519
8931,103122631208516339352908575420021483445593622279900251383013701961918777954020
8932,48552385018593591458666694551073074379323416615781523355505670057711877637676
8933,60390109993753933359897757704371535403576468400556137247660871925935037751774
8934,93160195718484965980422422798662214681671317006553516674961184471089208267273
8935,8980594232360906845587976968788668308756335656603931296935113387483806207538
8936,91298982391031481579387759502974363034284623294016353917674184451609582670355
8937,30833341532471570062365074768188779118141365321843035279025915112482258539537
8938,98098811299214158905358029197428458898457612601658996788983290236854430248040
8939,21168559631303774324314853489222796765161825957015937159349479773988986336044
8940,51229162542205704253255168308801292345025961648823331733427627012728054329462
8941,89287959381881351920856663743484494060663224443028304958315384162469912575545
8942,69217971289861781693818337270578558333500082080646859455829075593245522640588
8943,22439598129605163032152841331765630805338345742914329137896728361336686353500
8944,100436500285022200932677861580119004647353629566340006364421546211268457369635
8945,44452169910579318440383338902411942926264709117067975851883097605327780160035
8946,46502813672687022950032974522637276805649206639534907104011694930920928250695
8947,16678624675305335066292742233833016022095570783726160809302129257775313418836
8948,8020764306000804018940879983515044292710622908566375032548132362116177572608
8949,25548201295333934025876436794435295302624256167286195503671900940099904666010
8950,95173596457371261098866704911373507847335253303590992613677316060114495900521
8951,113684710859796906554700545963385702555496585440276162304368565972667797773079
8952,62873727904780526720789548716139752020015755488023195070910794131312839483258
8953,50385432533880233693783778251370952948120550762203612850656180042706242095389
8954,72737708529295682830689267373703197672880152450448068584517118086832385844227
8955,49829954038369222079816348486421418304409349887074869170346175581130882480878
8956,14608930324218768355149474945061150693615073103881832551881517777197510333301
8957,100479674542488184794106451705563421147631888247757057002290829736011400822670
8958,66902023908442072366141054658657271970467840198791466771691188880805840457681
8959,39636922645213886981884859941407795787512727923743531284344893560954639834995
8960,115755980911856569817915652372365347894885310719058629765821542341847415502384
8961,23018200111333301387085453088847191247895081384882331036666456042023152703265
8962,50842272640518260728272411152728061991885037954819852327746109563928811882598
8963,113148854647132465327621317731141079306358789929558902908524015363443467073931
8964,39223564877041043273316758980142946101246147634595173027435013241778177844201
8965,26967783898004863133426304177678026544595525166454530466567680786342002306693
8966,79705710787763568996684903100059335709990169652506703560502628418106426519731
8967,61741586892235194059187067658292769522393501832487728299111535173543070065553
8968,114676749384720372911261193828047735419572212913085505983306880431776089511282
8969,56417302717180794806457255091558500084785989480221755833470712616038967155795
8970,19890134565368273239916001528758470011979702601636794713345463887086891781444
8971,105126105873456565543713476359098796194448240782644351267517261452666567058163
8972,86831145692342866545976874992725015483297251071382499254024572301154225455645
8973,109097513813355543057571199797415712408622147741881737635667959831627063043650
8974,7349031733209695972322063619508330730217961900339020972994277209958569677884
8975,47341567041846871872421544281639856873025341389962198171815681607766325908372
8976,111339884471920465948261909815352734721614188684911966638684216267113473400523
8977,102529351803090204971092655164673736504031165018741436915188683651273729115706
8978,96031309747253811022065305650779098013646480705265207137712341257564672193620
8979,75119455307868861647802301533935622566025833685844336760068066876802046790446
8980,75892779331195810910139520783395575438157924273945705972503023497490204969525
8981,40002349435044931966624045956142221913738555712764917594381023463161216922393
8982,57787911178010622915419684444883077008667298166434436792239395195577157592437
8983,57880215646977242040914535360553812582074978326157258422380218347027449683522
8984,54622598618288672397508080298345180296583953451551486754446974448670800199118
8985,24365635464325922495530750021240890127230052119244465261373672624640360304230
8986,32067795113910144197631809643344805419399971052798554742457329908517453912234
8987,97611040088690277391231466878109898909889059747344329433665932738014213385463
8988,113657365380606818033352804380686222092228988109422339328254981539219327079336
8989,21505152635764071806081495694283854804987973704509492051293039406627439564114
8990,30133956092242601390781970907099062864438934649343215443979045822078943720163
8991,19347903039317682405746445134235366647656158405980455104123276713230160498813
8992,13913208502388052910584613940457815577790114143280202450452432166152375185896
8993,35508880818774675511298351002169099494356155888771324946920867338621050865843
8994,8897782485858898492406484579679728887228884480587658894988785479539426988909
8995,42554722391446499436240773428205305256099966365979259265444027160529884607038
8996,68993627899973764589605107913086297592740447330759242300884610722853381059641
8997,57479803015480676459972771972351305908615451259062101142106868730423246233099
8998,95356851724406086934135286949213039653124301090782275761659099120026412726353
8999,843869735392572029807220787255476121300939030078684296214906495852063578741
9000,44448633982890107024743071224644393117675665668490494535249703661656566049655
9001,71699783174058790249916929439126819564545427774530567317254300612502545336375
9002,38538826847346408521847957484868495442894173712690787028282659276516114039223
9003,82917824521611405600319007634479202229951714291029334484506706926470931209628
9004,54185103754471779711588224807912779162556128811745771583831330900752237136150
9005,17453455821992343585747356278011490715608869145403185047901202812727883112680
9006,75422952737111823068233323096490843869085120152105336084736171786247495634095
9007,93408974991254860553007674996009549170954896130071630013322811626042609395516
9008,103166545594214920635059880534137725265305737116309934050545236440951104288223
9009,18330232278950196849725201239633817336901235052214733525949640250951928681481
9010,64049074485778021961141982480148085998680951975293651457225339635253707682666
9011,64951752871917376345230021005811290916801164697901778481067443312881967875565
9012,18208639485585532421071484836846254809745564728392785721725935897387143902043
9013,101375574710741337328051483653007993216154534788621206200243868657147329677745
9014,113652131008548335924656271464444207030431053832667610373825420725340060853566
9015,14715167260964757926538628234580292530329161567593537208501239199725553656148
9016,4565969128109945075119924855252981142757600186530644039571704387036079986309
9017,63133060211442376361918280185728712248410135259842244133401846623581586770268
9018,109671809191333459882567985375166578914947448406014686265615495018687056451972
9019,89110704131083774841843744514094256594361431257152793638795435734739704078152
9020,22966759689646234405502154162052054331789897151625143139131929383564828387341
9021,43124876564507092031696893674697500331544549610479849958371141962645366436970
9022,28982106178233280943881027696464378196744649282219715767436038752939159385509
9023,33912341822449756934228663467020052141113162903404204572973587962915066548108
9024,41297430375373974971677674318575379966002293780799011427970219472959724858982
9025,64125511334709237192825760278248180165649653194229433809836961242519502359410
9026,89609914171059912588348700318989787825804599506219843362762746765677130168019
9027,38669228594892188733289130180360871718380296011654142950350801291208185657959
9028,94947820082285964801876596918846429985994669661325605152138347466412307351325
9029,19586398003683268979301011790257680754571998674970019964186666764784971265225
9030,85630769971488770746204318159886069955948226335076097307975944772498726927340
9031,47851572621878954586684659290917866041129533887066062957317517950081676887808
9032,36904758188744426245855392128687152209768491038054319782321708877386303631853
9033,18987089213078662650216949810053420307659363186381302383333242890885103937399
9034,70393161800807794377479131768634123717162273743583184631445647453816863306458
9035,34503367789463294122544941394299643029539561465166596052593808146599954016301
9036,114516587548935189278176835698703375051342935643734601775345439161942466423445
9037,79858101169373771085328796430245820326380450398782821066253687160150252760908
9038,21854663642206616470282907044617907795267625912699520126843452619923735457958
9039,98733105933346405503048126894128217685142083416576902941183539744604644958224
9040,72283803154713485440782821645503180790406235176176819404706937262693752103716
9041,13195428456177070644185702689247564499725077406819249811828613337080768576252
9042,80462775935390380533966425891337406688974212682807224898628123382399366751929
9043,30630452384676583338270312134254601763312446004082434430580185630429993127450
9044,75608830086974461475971322935663543704873526900675397785005027307045295814008
9045,27637700511944466907731831555334659816802673648080607161239763316568009653802
9046,72307009615402857864108266781501034186987440692801405187486547080360243719672
9047,102065169005090642078569297236235672631763722344863149878743269005581938314383
9048,76584574951051261393958576001211656392180421412430810982147886837694013344020
9049,36408619448846109075403049106816982342353707079853736714704698895713274013019
9050,9439404094441215925007275677674245325895770537704424732537282176335050317317
9051,68098929934347323764948325418345002367185852726156144334316997305518352207233
9052,20055269422082675496939403805032387698000144334960200837497635532875603969194
9053,3667190415947191396202095910168157825484579055565646586023170593442934725980
9054,3927464030337659430957247502124590356105492679152933304530859993722718498175
9055,17066747645454048683592864209750367434858981683831565446853300984231779219953
9056,24803189442014342078574242021715002201590004969184677446692131453712474352189
9057,8671074158543740512810797683991884341630848772396529403700782801494438485138
9058,32096594021573725254276408384462996279762254611531321113010577602528583668257
9059,15984323100060830863359825903351237892641782643163284852682547003602146544260
9060,76785040831073466660823641090392494266118126973156469183057042817995310280716
9061,457594431575925095806084188440263869210621712118153985331553553540283792290
9062,51594988773856154465477847774111415991156993476734120653906203192606865577847
9063,89243478605126369593675770670126546170221941357651733840880095768922505595038
9064,80972132194402620393644926754996501763331006218473388393336407596511685139041
9065,110072702803163353480791901851790583979573818264489807517275493725554120387106
9066,35660975076990933340457234686969409070877091593115467208483015027515607551169
9067,9869967631855056643845492547021472608419889725998147508726421173280671910337
9068,51712410408812349361691074839421590829142405420047099109184333135704307399599
9069,105035070324745055767891533061335197591958540282964470929574759064309692111390
9070,50705780372582372046335650594901324383622248815882752015605152388191128975250
9071,39104815513797854600159878930069748255244552528213722895483268052673654034698
9072,52711742046573823516282086814061557816351079653750796045313942805352839454816
9073,6306842668630818202671876022076536357728178746039624193815417818124084169977
9074,45639902428033725032647516878129339920794246679351046000203796087915139914352
9075,44620409067262571661982313407023265937771004083698518492019696369414812040527
9076,14746638990134064814630245035695212600976166668561935244003425056834248435647
9077,106914853977869283029278017684500479513272342633549286961939445528619211909669
9078,69352807646177713986597784652880889210611002160510490763509271705850113256871
9079,33654014858595877834823285567888640327497957360700759426650736764996742976182
9080,33057660314018951371292937099430619583632734498857897729188443240495559510930
9081,106085947800901772661840760737554312523072032695585995758283217925100209016192
9082,89337415125847752061341085296651777885884401850112091585989707659188083921514
9083,93030551134336974750822234916125780937329842658942614812192234380487270782714
9084,46598810785559939494611982827823034222920904097060528971364133122507435558605
9085,1119777761746296863200329009171870538121663064586294111475290499056401161506
9086,14000012613969563962526719518981257909217454287683108101009296325889600299732
9087,28191796238505759278326910709176975909016733167261499315612179330759122987152
9088,60399707597254843128378508979202307041995632954075887708565083655434481133497
9089,38631504570646380766202880765922097546230490670144241986837093726641413026847
9090,103091741523621884120055542604928319143769966401477739558749301947843012256945
9091,107090244669587539539525690846811464848380460788136689353513733181118593875153
9092,114816003991827737535373093090833206931105979879042196127234529707811788836106
9093,12955033345523812999133490431099097989395736484272816691567454433316525805261
9094,58776293594384387243330577654464641703096648569478414345190626265996398284107
9095,80630563760461945330086189071896325744701346811131601707453468561674633435132
9096,55588020436174806368135246786015262999951451013856164097239028661005205886991
9097,113694142701671879835412402413446593438724484377037781133169567071635965657120
9098,16219487222280865669117145764606064203071510576677222164840594081417715433156
9099,29791459817649644741481014545752309614053570532316754481684222043377165685421
9100,76345004970200559693708855740643862757843417556071015904350854448928300252008
9101,61271869190931935888258760922467503567936339332911771391758118869722952339973
9102,114470100586513973244936694338146894310534133634693323362829365469121310527393
9103,10271433576595565330273561133892751331635772691483337578660823420073849248471
9104,29294122867093420944769822126194408697355192365513103641797788342143090096643
9105,30863231869159911443406354233514561432264538431955437202559899156805915912163
9106,28405083336432809938494664709066842792292878963373846366774403486435085816832
9107,30103851569865314588780681314527626221417118585537239575994543141307356191403
9108,57574907482113106648715742518319383825778199218431121174701190041191322155146
9109,45392672846470311162187604907689096283186409542920996747899266729448887146074
9110,78180788428836627382249905111399375261882875236813211423441057032883375422691
9111,28397940697890473343646258284136427605406913406163433699916081884302559736890
9112,75193559513282105457249373417138360664348865052917283400383320635281202620019
9113,55096122272739886382855228994703505568716666006545618316101835651309936726979
9114,65178594097672826715182018428007084148933014022372582988912945793325799289005
9115,66484189351398242491783850347594187113773327044262582596723559774474095758084
9116,13003884527581164947421604477402785090475379202538148019632703424591895984107
9117,17683420730294394310349634789057338560431003009966851288849762798890638278644
9118,13446712168012056831854999442792685691637607999429103562826246057103918226220
9119,98804924031589005030214427984230355138430557343461671831132981251741859669245
9120,70220934125060294482940252552746501009688235534642776058518528727466562284298
9121,19149246380618606264072710048827642334616648332565411150755236845569260060837
9122,105693427949948874460869545119116332318324902184129986135997695601089680639790
9123,46900007372456258567170991296911370941645924754541740864561948897818319265141
9124,6741245137791753560214031819828892922236090742467855266916764424077565757284
9125,109611599795547584806622411177232248633003125809171235706580719974457430376709
9126,11673705208742116208530975187965536223791362793328937672133682588580176912263
9127,19299720201899222555584613986003845104367998496294681705408108090101307255910
9128,100371442152134365287842106437768517632910711292075758528628535544945484796249
9129,109663753579081841018280133155022657491749615935363447370483033263967828164726
9130,79795110762833258072563580946712415010749458404980694660907949754050672510295
9131,73132294490470599350668845900294704512434695728849267892170037218816930527304
9132,47640284254345820329748422098147560119810162127287159079323145428042804057665
9133,64594508003413714391289498764003548445451956552020657867203312477794531060406
9134,63459553294399730492517753491792344029418961832696085231756441022210853950246
